countryiso3,date,admin1,admin2,market,market_id,latitude,longitude,category,product,commodity_id,unit,priceflag,pricetype,currency,mp_price,usdprice,year,Unit_Weight,Price_Norm,Staple_Type
NGA,2021-04-15,Kaduna,Giwa,Giwa,1971,11.28,7.42,cereals and tubers,Rice (imported),64,50 KG,aggregate,Wholesale,NGN,25900.0,68.06,2021,,183.56,Rice (All variants)
NGA,2021-04-15,Kaduna,Lere,Saminaka,1982,10.42,8.68,cereals and tubers,Maize (white),67,100 KG,aggregate,Wholesale,NGN,16216.67,42.61,2021,,183.97,Maize (All variants)
NGA,2021-04-15,Kaduna,Lere,Saminaka,1982,10.42,8.68,cereals and tubers,Maize (yellow),136,KG,aggregate,Retail,NGN,184.38,0.48,2021,1.0,184.38,Maize (All variants)
NGA,2021-04-15,Kaduna,Lere,Saminaka,1982,10.42,8.68,cereals and tubers,Rice (imported),64,2.8 KG,aggregate,Retail,NGN,1544.53,4.06,2021,,187.78799999999998,Rice (All variants)
NGA,2021-04-15,Kaduna,Lere,Saminaka,1982,10.42,8.68,cereals and tubers,Rice (local),71,100 KG,aggregate,Wholesale,NGN,45650.0,119.96,2021,,191.196,Rice (All variants)
NGA,2021-04-15,Kaduna,Lere,Saminaka,1982,10.42,8.68,cereals and tubers,Rice (local),71,2.7 KG,aggregate,Retail,NGN,990.0,2.6,2021,,194.60399999999998,Rice (All variants)
NGA,2021-04-15,Kano,Dawakin Tofa,Dawanau,1976,12.09,8.43,cereals and tubers,Maize (yellow),136,100 KG,aggregate,Wholesale,NGN,20822.67,54.72,2021,,198.012,Maize (All variants)
NGA,2021-04-15,Kano,Dawakin Tofa,Dawanau,1976,12.09,8.43,cereals and tubers,Maize (yellow),136,KG,aggregate,Retail,NGN,201.42,0.53,2021,1.0,201.42,Maize (All variants)
NGA,2021-04-15,Kano,Dawakin Tofa,Dawanau,1976,12.09,8.43,cereals and tubers,Rice (imported),64,50 KG,aggregate,Wholesale,NGN,23929.17,62.88,2021,,190.07,Rice (All variants)
NGA,2021-04-15,Katsina,Dandume,Dandume,1970,11.42,7.2,cereals and tubers,Maize (white),67,KG,aggregate,Retail,NGN,178.72,0.47,2021,1.0,178.72,Maize (All variants)
NGA,2021-04-15,Katsina,Dandume,Dandume,1970,11.42,7.2,cereals and tubers,Maize (yellow),136,KG,aggregate,Retail,NGN,183.21,0.48,2021,1.0,183.21,Maize (All variants)
NGA,2021-04-15,Katsina,Dandume,Dandume,1970,11.42,7.2,cereals and tubers,Rice (imported),64,2.8 KG,aggregate,Retail,NGN,1387.27,3.65,2021,,186.1016666666667,Rice (All variants)
NGA,2021-04-15,Katsina,Dandume,Dandume,1970,11.42,7.2,cereals and tubers,Rice (imported),64,50 KG,aggregate,Wholesale,NGN,23406.67,61.51,2021,,188.99333333333334,Rice (All variants)
NGA,2021-04-15,Katsina,Dandume,Dandume,1970,11.42,7.2,cereals and tubers,Rice (local),71,100 KG,aggregate,Wholesale,NGN,40729.33,107.03,2021,,191.885,Rice (All variants)
NGA,2021-04-15,Katsina,Dandume,Dandume,1970,11.42,7.2,cereals and tubers,Rice (local),71,2.7 KG,aggregate,Retail,NGN,989.8,2.6,2021,,194.77666666666667,Rice (All variants)
NGA,2021-04-15,Kebbi,Gwandu,Gwandu,1974,12.49,4.64,cereals and tubers,Maize (white),67,100 KG,aggregate,Wholesale,NGN,20306.0,53.36,2021,,197.66833333333335,Maize (All variants)
NGA,2021-04-15,Kebbi,Gwandu,Gwandu,1974,12.49,4.64,cereals and tubers,Maize (white),67,KG,aggregate,Retail,NGN,200.56,0.53,2021,1.0,200.56,Maize (All variants)
NGA,2021-04-15,Kebbi,Gwandu,Gwandu,1974,12.49,4.64,cereals and tubers,Maize (yellow),136,100 KG,aggregate,Wholesale,NGN,20306.0,53.36,2021,,209.748,Maize (All variants)
NGA,2021-04-15,Kebbi,Gwandu,Gwandu,1974,12.49,4.64,cereals and tubers,Rice (imported),64,2.8 KG,aggregate,Retail,NGN,1033.67,2.72,2021,,218.936,Rice (All variants)
NGA,2021-04-15,Kebbi,Gwandu,Gwandu,1974,12.49,4.64,cereals and tubers,Rice (local),71,100 KG,aggregate,Wholesale,NGN,39006.67,102.5,2021,,228.124,Rice (All variants)
NGA,2021-04-15,Kebbi,Gwandu,Gwandu,1974,12.49,4.64,cereals and tubers,Rice (local),71,2.7 KG,aggregate,Retail,NGN,857.77,2.25,2021,,237.312,Rice (All variants)
NGA,2021-04-15,Lagos,Kosofe,Lagos,1978,6.61,3.4,cereals and tubers,Maize (white),67,KG,aggregate,Retail,NGN,246.5,0.65,2021,1.0,246.5,Maize (All variants)
NGA,2021-04-15,Lagos,Kosofe,Lagos,1978,6.61,3.4,cereals and tubers,Maize (yellow),136,100 KG,aggregate,Wholesale,NGN,21926.67,57.62,2021,,261.33000000000004,Maize (All variants)
NGA,2021-04-15,Lagos,Kosofe,Lagos,1978,6.61,3.4,cereals and tubers,Maize (yellow),136,KG,aggregate,Retail,NGN,276.16,0.73,2021,1.0,276.16,Maize (All variants)
NGA,2021-04-15,Lagos,Kosofe,Lagos,1978,6.61,3.4,cereals and tubers,Rice (imported),64,50 KG,aggregate,Wholesale,NGN,26300.0,69.11,2021,,266.132,Rice (All variants)
NGA,2021-04-15,Lagos,Kosofe,Lagos,1978,6.61,3.4,cereals and tubers,Rice (local),71,2.7 KG,aggregate,Retail,NGN,1517.2,3.99,2021,,256.10400000000004,Rice (All variants)
NGA,2021-04-15,Oyo,Ibadan North,Ibadan,1975,7.4,3.92,cereals and tubers,Maize (white),67,100 KG,aggregate,Wholesale,NGN,22000.0,57.81,2021,,246.07600000000002,Maize (All variants)
NGA,2021-04-15,Oyo,Ibadan North,Ibadan,1975,7.4,3.92,cereals and tubers,Maize (yellow),136,100 KG,aggregate,Wholesale,NGN,22700.0,59.65,2021,,236.048,Maize (All variants)
NGA,2021-04-15,Oyo,Ibadan North,Ibadan,1975,7.4,3.92,cereals and tubers,Maize (yellow),136,KG,aggregate,Retail,NGN,226.02,0.59,2021,1.0,226.02,Maize (All variants)
NGA,2021-04-15,Oyo,Ibadan North,Ibadan,1975,7.4,3.92,cereals and tubers,Rice (local),71,100 KG,aggregate,Wholesale,NGN,47600.0,125.08,2021,,209.16500000000002,Rice (All variants)
NGA,2021-04-15,Yobe,Damaturu,Damaturu,1969,11.74,11.96,cereals and tubers,Maize (white),67,KG,aggregate,Retail,NGN,192.31,0.51,2021,1.0,192.31,Maize (All variants)
NGA,2021-04-15,Yobe,Damaturu,Damaturu,1969,11.74,11.96,cereals and tubers,Maize (yellow),136,KG,aggregate,Retail,NGN,192.31,0.51,2021,1.0,192.31,Maize (All variants)
NGA,2021-04-15,Yobe,Damaturu,Damaturu,1969,11.74,11.96,cereals and tubers,Rice (imported),64,2.8 KG,aggregate,Retail,NGN,1400.0,3.68,2021,,181.1775,Rice (All variants)
NGA,2021-04-15,Yobe,Damaturu,Damaturu,1969,11.74,11.96,cereals and tubers,Rice (imported),64,50 KG,aggregate,Wholesale,NGN,27000.0,70.95,2021,,170.04500000000002,Rice (All variants)
NGA,2021-04-15,Yobe,Damaturu,Damaturu,1969,11.74,11.96,cereals and tubers,Rice (local),71,2.7 KG,aggregate,Retail,NGN,810.0,2.13,2021,,158.9125,Rice (All variants)
NGA,2021-04-15,Yobe,Potiskum,Potiskum,1981,11.71,11.08,cereals and tubers,Maize (white),67,KG,aggregate,Retail,NGN,147.78,0.39,2021,1.0,147.78,Maize (All variants)
NGA,2021-04-15,Yobe,Potiskum,Potiskum,1981,11.71,11.08,cereals and tubers,Maize (yellow),136,100 KG,aggregate,Wholesale,NGN,19450.0,51.11,2021,,147.78,Maize (All variants)
NGA,2021-04-15,Yobe,Potiskum,Potiskum,1981,11.71,11.08,cereals and tubers,Maize (yellow),136,KG,aggregate,Retail,NGN,147.78,0.39,2021,1.0,147.78,Maize (All variants)
NGA,2021-04-15,Yobe,Potiskum,Potiskum,1981,11.71,11.08,cereals and tubers,Rice (local),71,100 KG,aggregate,Wholesale,NGN,45800.0,120.35,2021,,151.8009090909091,Rice (All variants)
NGA,2021-04-15,Zamfara,Kaura Namoda,Kaura Namoda,1977,12.6,6.59,cereals and tubers,Maize (white),67,100 KG,aggregate,Wholesale,NGN,18326.0,48.16,2021,,155.82181818181817,Maize (All variants)
NGA,2021-04-15,Zamfara,Kaura Namoda,Kaura Namoda,1977,12.6,6.59,cereals and tubers,Rice (imported),64,2.8 KG,aggregate,Retail,NGN,1242.2,3.26,2021,,159.84272727272727,Rice (All variants)
NGA,2021-04-15,Zamfara,Kaura Namoda,Kaura Namoda,1977,12.6,6.59,cereals and tubers,Rice (imported),64,50 KG,aggregate,Wholesale,NGN,23742.0,62.39,2021,,163.86363636363637,Rice (All variants)
NGA,2021-05-15,Abia,Oboma Ngwa,Aba,1967,5.15,7.36,cereals and tubers,Maize (yellow),136,100 KG,aggregate,Wholesale,NGN,24245.48,59.09,2021,,167.88454545454545,Maize (All variants)
NGA,2021-05-15,Abia,Oboma Ngwa,Aba,1967,5.15,7.36,cereals and tubers,Rice (imported),64,2.8 KG,aggregate,Retail,NGN,1517.71,3.7,2021,,171.90545454545455,Rice (All variants)
NGA,2021-05-15,Abia,Oboma Ngwa,Aba,1967,5.15,7.36,cereals and tubers,Rice (imported),64,50 KG,aggregate,Wholesale,NGN,29905.81,72.89,2021,,175.92636363636362,Rice (All variants)
NGA,2021-05-15,Abia,Oboma Ngwa,Aba,1967,5.15,7.36,cereals and tubers,Rice (local),71,100 KG,aggregate,Wholesale,NGN,46628.39,113.64,2021,,179.94727272727272,Rice (All variants)
NGA,2021-05-15,Adamawa,Hong,Mubi,1980,10.27,13.26,cereals and tubers,Maize (white),67,100 KG,aggregate,Wholesale,NGN,20309.68,49.5,2021,,183.9681818181818,Maize (All variants)
NGA,2021-05-15,Adamawa,Hong,Mubi,1980,10.27,13.26,cereals and tubers,Maize (yellow),136,100 KG,aggregate,Wholesale,NGN,21609.68,52.67,2021,,187.9890909090909,Maize (All variants)
NGA,2021-05-15,Adamawa,Hong,Mubi,1980,10.27,13.26,cereals and tubers,Maize (yellow),136,KG,aggregate,Retail,NGN,192.01,0.47,2021,1.0,192.01,Maize (All variants)
NGA,2021-05-15,Adamawa,Hong,Mubi,1980,10.27,13.26,cereals and tubers,Rice (imported),64,2.8 KG,aggregate,Retail,NGN,1307.0,3.19,2021,,178.576,Rice (All variants)
NGA,2021-05-15,Adamawa,Hong,Mubi,1980,10.27,13.26,cereals and tubers,Rice (imported),64,50 KG,aggregate,Wholesale,NGN,24500.0,59.71,2021,,165.142,Rice (All variants)
NGA,2021-05-15,Adamawa,Hong,Mubi,1980,10.27,13.26,cereals and tubers,Rice (local),71,2.7 KG,aggregate,Retail,NGN,1167.77,2.85,2021,,151.708,Rice (All variants)
NGA,2021-05-15,Borno,Biu,Biu,1968,10.61,12.19,cereals and tubers,Maize (white),67,100 KG,aggregate,Wholesale,NGN,16308.39,39.75,2021,,138.274,Maize (All variants)
NGA,2021-05-15,Borno,Biu,Biu,1968,10.61,12.19,cereals and tubers,Maize (white),67,KG,aggregate,Retail,NGN,124.84,0.3,2021,1.0,124.84,Maize (All variants)
NGA,2021-05-15,Borno,Biu,Biu,1968,10.61,12.19,cereals and tubers,Rice (imported),64,2.8 KG,aggregate,Retail,NGN,1252.35,3.05,2021,,158.96333333333334,Rice (All variants)
NGA,2021-05-15,Borno,Biu,Biu,1968,10.61,12.19,cereals and tubers,Rice (imported),64,50 KG,aggregate,Wholesale,NGN,27423.87,66.84,2021,,193.08666666666667,Rice (All variants)
NGA,2021-05-15,Borno,Maiduguri,Maiduguri,1979,11.83,13.15,cereals and tubers,Maize (white),67,KG,aggregate,Retail,NGN,227.21,0.55,2021,1.0,227.21,Maize (All variants)
NGA,2021-05-15,Borno,Maiduguri,Maiduguri,1979,11.83,13.15,cereals and tubers,Maize (yellow),136,100 KG,aggregate,Wholesale,NGN,19387.1,47.25,2021,,227.21,Maize (All variants)
NGA,2021-05-15,Borno,Maiduguri,Maiduguri,1979,11.83,13.15,cereals and tubers,Maize (yellow),136,KG,aggregate,Retail,NGN,227.21,0.55,2021,1.0,227.21,Maize (All variants)
NGA,2021-05-15,Borno,Maiduguri,Maiduguri,1979,11.83,13.15,cereals and tubers,Rice (imported),64,2.8 KG,aggregate,Retail,NGN,1705.03,4.16,2021,,220.98000000000002,Rice (All variants)
NGA,2021-05-15,Borno,Maiduguri,Maiduguri,1979,11.83,13.15,cereals and tubers,Rice (imported),64,50 KG,aggregate,Wholesale,NGN,29419.35,71.7,2021,,214.75,Rice (All variants)
NGA,2021-05-15,Gombe,Akko,Gombe,1972,10.28,11.17,cereals and tubers,Maize (white),67,KG,aggregate,Retail,NGN,208.52,0.51,2021,1.0,208.52,Maize (All variants)
NGA,2021-05-15,Gombe,Akko,Gombe,1972,10.28,11.17,cereals and tubers,Maize (yellow),136,KG,aggregate,Retail,NGN,208.52,0.51,2021,1.0,208.52,Maize (All variants)
NGA,2021-05-15,Gombe,Akko,Gombe,1972,10.28,11.17,cereals and tubers,Rice (imported),64,2.8 KG,aggregate,Retail,NGN,1745.16,4.25,2021,,200.924,Rice (All variants)
NGA,2021-05-15,Gombe,Akko,Gombe,1972,10.28,11.17,cereals and tubers,Rice (imported),64,50 KG,aggregate,Wholesale,NGN,29225.81,71.23,2021,,193.328,Rice (All variants)
NGA,2021-05-15,Gombe,Akko,Gombe,1972,10.28,11.17,cereals and tubers,Rice (local),71,100 KG,aggregate,Wholesale,NGN,41064.52,100.08,2021,,185.732,Rice (All variants)
NGA,2021-05-15,Jigawa,Kaugama,Gujungu,1973,12.36,9.58,cereals and tubers,Maize (white),67,100 KG,aggregate,Wholesale,NGN,17241.94,42.02,2021,,178.136,Maize (All variants)
NGA,2021-05-15,Jigawa,Kaugama,Gujungu,1973,12.36,9.58,cereals and tubers,Maize (white),67,KG,aggregate,Retail,NGN,170.54,0.42,2021,1.0,170.54,Maize (All variants)
NGA,2021-05-15,Jigawa,Kaugama,Gujungu,1973,12.36,9.58,cereals and tubers,Maize (yellow),136,KG,aggregate,Retail,NGN,173.82,0.42,2021,1.0,173.82,Maize (All variants)
NGA,2021-05-15,Jigawa,Kaugama,Gujungu,1973,12.36,9.58,cereals and tubers,Rice (local),71,100 KG,aggregate,Wholesale,NGN,39806.45,97.02,2021,,175.66,Rice (All variants)
NGA,2021-05-15,Kaduna,Giwa,Giwa,1971,11.28,7.42,cereals and tubers,Maize (yellow),136,100 KG,aggregate,Wholesale,NGN,19479.17,47.48,2021,,177.5,Maize (All variants)
NGA,2021-05-15,Kaduna,Giwa,Giwa,1971,11.28,7.42,cereals and tubers,Maize (yellow),136,KG,aggregate,Retail,NGN,179.34,0.44,2021,1.0,179.34,Maize (All variants)
NGA,2021-05-15,Kaduna,Giwa,Giwa,1971,11.28,7.42,cereals and tubers,Rice (imported),64,2.8 KG,aggregate,Retail,NGN,1615.58,3.94,2021,,180.45714285714286,Rice (All variants)
NGA,2021-05-15,Kaduna,Giwa,Giwa,1971,11.28,7.42,cereals and tubers,Rice (imported),64,50 KG,aggregate,Wholesale,NGN,26500.0,64.59,2021,,181.5742857142857,Rice (All variants)
NGA,2021-05-15,Kaduna,Giwa,Giwa,1971,11.28,7.42,cereals and tubers,Rice (local),71,2.7 KG,aggregate,Retail,NGN,1153.0,2.81,2021,,182.69142857142856,Rice (All variants)
NGA,2021-05-15,Kaduna,Lere,Saminaka,1982,10.42,8.68,cereals and tubers,Maize (yellow),136,100 KG,aggregate,Wholesale,NGN,17500.0,42.65,2021,,183.80857142857144,Maize (All variants)
NGA,2021-05-15,Kaduna,Lere,Saminaka,1982,10.42,8.68,cereals and tubers,Rice (local),71,2.7 KG,aggregate,Retail,NGN,1118.9,2.73,2021,,184.9257142857143,Rice (All variants)
NGA,2021-05-15,Kano,Dawakin Tofa,Dawanau,1976,12.09,8.43,cereals and tubers,Maize (yellow),136,100 KG,aggregate,Wholesale,NGN,20232.9,49.31,2021,,186.04285714285714,Maize (All variants)
NGA,2021-05-15,Kano,Dawakin Tofa,Dawanau,1976,12.09,8.43,cereals and tubers,Maize (yellow),136,KG,aggregate,Retail,NGN,187.16,0.46,2021,1.0,187.16,Maize (All variants)
NGA,2021-05-15,Kano,Dawakin Tofa,Dawanau,1976,12.09,8.43,cereals and tubers,Rice (imported),64,50 KG,aggregate,Wholesale,NGN,23970.0,58.42,2021,,188.81799999999998,Rice (All variants)
NGA,2021-05-15,Kano,Dawakin Tofa,Dawanau,1976,12.09,8.43,cereals and tubers,Rice (local),71,100 KG,aggregate,Wholesale,NGN,46173.87,112.54,2021,,190.476,Rice (All variants)
NGA,2021-05-15,Kano,Dawakin Tofa,Dawanau,1976,12.09,8.43,cereals and tubers,Rice (local),71,2.7 KG,aggregate,Retail,NGN,965.74,2.35,2021,,192.134,Rice (All variants)
NGA,2021-05-15,Katsina,Dandume,Dandume,1970,11.42,7.2,cereals and tubers,Maize (white),67,100 KG,aggregate,Wholesale,NGN,19387.74,47.25,2021,,193.792,Maize (All variants)
NGA,2021-05-15,Katsina,Dandume,Dandume,1970,11.42,7.2,cereals and tubers,Maize (white),67,KG,aggregate,Retail,NGN,195.45,0.48,2021,1.0,195.45,Maize (All variants)
NGA,2021-05-15,Katsina,Dandume,Dandume,1970,11.42,7.2,cereals and tubers,Maize (yellow),136,KG,aggregate,Retail,NGN,195.39,0.48,2021,1.0,195.39,Maize (All variants)
NGA,2021-05-15,Katsina,Dandume,Dandume,1970,11.42,7.2,cereals and tubers,Rice (imported),64,2.8 KG,aggregate,Retail,NGN,1387.0,3.38,2021,,197.83599999999998,Rice (All variants)
NGA,2021-05-15,Katsina,Dandume,Dandume,1970,11.42,7.2,cereals and tubers,Rice (local),71,100 KG,aggregate,Wholesale,NGN,40787.1,99.41,2021,,200.28199999999998,Rice (All variants)
NGA,2021-05-15,Katsina,Dandume,Dandume,1970,11.42,7.2,cereals and tubers,Rice (local),71,2.7 KG,aggregate,Retail,NGN,1003.0,2.44,2021,,202.728,Rice (All variants)
NGA,2021-05-15,Kebbi,Gwandu,Gwandu,1974,12.49,4.64,cereals and tubers,Maize (white),67,100 KG,aggregate,Wholesale,NGN,21727.1,52.95,2021,,205.174,Maize (All variants)
NGA,2021-05-15,Kebbi,Gwandu,Gwandu,1974,12.49,4.64,cereals and tubers,Maize (white),67,KG,aggregate,Retail,NGN,207.62,0.51,2021,1.0,207.62,Maize (All variants)
NGA,2021-05-15,Kebbi,Gwandu,Gwandu,1974,12.49,4.64,cereals and tubers,Maize (yellow),136,KG,aggregate,Retail,NGN,207.62,0.51,2021,1.0,207.62,Maize (All variants)
NGA,2021-05-15,Kebbi,Gwandu,Gwandu,1974,12.49,4.64,cereals and tubers,Rice (local),71,2.7 KG,aggregate,Retail,NGN,915.26,2.23,2021,,224.61666666666667,Rice (All variants)
NGA,2021-05-15,Lagos,Kosofe,Lagos,1978,6.61,3.4,cereals and tubers,Maize (white),67,100 KG,aggregate,Wholesale,NGN,21851.61,53.26,2021,,241.61333333333334,Maize (All variants)
NGA,2021-05-15,Lagos,Kosofe,Lagos,1978,6.61,3.4,cereals and tubers,Maize (white),67,KG,aggregate,Retail,NGN,258.61,0.63,2021,1.0,258.61,Maize (All variants)
NGA,2021-05-15,Lagos,Kosofe,Lagos,1978,6.61,3.4,cereals and tubers,Rice (imported),64,2.8 KG,aggregate,Retail,NGN,1793.23,4.37,2021,,251.155,Rice (All variants)
NGA,2021-05-15,Lagos,Kosofe,Lagos,1978,6.61,3.4,cereals and tubers,Rice (local),71,2.7 KG,aggregate,Retail,NGN,1520.55,3.71,2021,,243.7,Rice (All variants)
NGA,2021-05-15,Oyo,Ibadan North,Ibadan,1975,7.4,3.92,cereals and tubers,Maize (white),67,100 KG,aggregate,Wholesale,NGN,22283.87,54.31,2021,,236.245,Maize (All variants)
NGA,2021-05-15,Oyo,Ibadan North,Ibadan,1975,7.4,3.92,cereals and tubers,Maize (white),67,KG,aggregate,Retail,NGN,228.79,0.56,2021,1.0,228.79,Maize (All variants)
NGA,2021-05-15,Oyo,Ibadan North,Ibadan,1975,7.4,3.92,cereals and tubers,Rice (imported),64,50 KG,aggregate,Wholesale,NGN,23532.26,57.35,2021,,221.0111111111111,Rice (All variants)
NGA,2021-05-15,Oyo,Ibadan North,Ibadan,1975,7.4,3.92,cereals and tubers,Rice (local),71,100 KG,aggregate,Wholesale,NGN,47600.0,116.01,2021,,213.23222222222222,Rice (All variants)
NGA,2021-05-15,Oyo,Ibadan North,Ibadan,1975,7.4,3.92,cereals and tubers,Rice (local),71,2.7 KG,aggregate,Retail,NGN,1181.39,2.88,2021,,205.45333333333332,Rice (All variants)
NGA,2021-05-15,Yobe,Damaturu,Damaturu,1969,11.74,11.96,cereals and tubers,Rice (imported),64,2.8 KG,aggregate,Retail,NGN,1400.0,3.41,2021,,197.67444444444445,Rice (All variants)
NGA,2021-05-15,Yobe,Damaturu,Damaturu,1969,11.74,11.96,cereals and tubers,Rice (imported),64,50 KG,aggregate,Wholesale,NGN,27000.0,65.81,2021,,189.89555555555555,Rice (All variants)
NGA,2021-05-15,Yobe,Damaturu,Damaturu,1969,11.74,11.96,cereals and tubers,Rice (local),71,100 KG,aggregate,Wholesale,NGN,37810.32,92.15,2021,,182.11666666666667,Rice (All variants)
NGA,2021-05-15,Yobe,Damaturu,Damaturu,1969,11.74,11.96,cereals and tubers,Rice (local),71,2.7 KG,aggregate,Retail,NGN,810.0,1.97,2021,,174.33777777777777,Rice (All variants)
NGA,2021-05-15,Yobe,Potiskum,Potiskum,1981,11.71,11.08,cereals and tubers,Maize (white),67,100 KG,aggregate,Wholesale,NGN,20935.85,51.03,2021,,166.55888888888887,Maize (All variants)
NGA,2021-05-15,Yobe,Potiskum,Potiskum,1981,11.71,11.08,cereals and tubers,Maize (white),67,KG,aggregate,Retail,NGN,158.78,0.39,2021,1.0,158.78,Maize (All variants)
NGA,2021-05-15,Yobe,Potiskum,Potiskum,1981,11.71,11.08,cereals and tubers,Rice (imported),64,50 KG,aggregate,Wholesale,NGN,28000.0,68.24,2021,,172.69,Rice (All variants)
NGA,2021-05-15,Zamfara,Kaura Namoda,Kaura Namoda,1977,12.6,6.59,cereals and tubers,Maize (white),67,100 KG,aggregate,Wholesale,NGN,18821.94,45.87,2021,,186.6,Maize (All variants)
NGA,2021-05-15,Zamfara,Kaura Namoda,Kaura Namoda,1977,12.6,6.59,cereals and tubers,Maize (white),67,KG,aggregate,Retail,NGN,200.51,0.49,2021,1.0,200.51,Maize (All variants)
NGA,2021-05-15,Zamfara,Kaura Namoda,Kaura Namoda,1977,12.6,6.59,cereals and tubers,Maize (yellow),136,100 KG,aggregate,Wholesale,NGN,18835.48,45.91,2021,,236.566,Maize (All variants)
NGA,2021-05-15,Zamfara,Kaura Namoda,Kaura Namoda,1977,12.6,6.59,cereals and tubers,Rice (imported),64,2.8 KG,aggregate,Retail,NGN,1321.35,3.22,2021,,272.622,Rice (All variants)
NGA,2021-05-15,Zamfara,Kaura Namoda,Kaura Namoda,1977,12.6,6.59,cereals and tubers,Rice (local),71,100 KG,aggregate,Wholesale,NGN,39801.29,97.01,2021,,308.678,Rice (All variants)
NGA,2021-05-15,Zamfara,Kaura Namoda,Kaura Namoda,1977,12.6,6.59,cereals and tubers,Rice (local),71,2.7 KG,aggregate,Retail,NGN,1076.29,2.62,2021,,344.73400000000004,Rice (All variants)
NGA,2021-06-15,Abia,Oboma Ngwa,Aba,1967,5.15,7.36,cereals and tubers,Maize (white),67,KG,aggregate,Retail,NGN,380.79,0.93,2021,1.0,380.79,Maize (All variants)
NGA,2021-06-15,Abia,Oboma Ngwa,Aba,1967,5.15,7.36,cereals and tubers,Maize (yellow),136,100 KG,aggregate,Wholesale,NGN,26362.0,64.22,2021,,354.625,Maize (All variants)
NGA,2021-06-15,Abia,Oboma Ngwa,Aba,1967,5.15,7.36,cereals and tubers,Rice (imported),64,2.8 KG,aggregate,Retail,NGN,1516.4,3.69,2021,,328.46000000000004,Rice (All variants)
NGA,2021-06-15,Abia,Oboma Ngwa,Aba,1967,5.15,7.36,cereals and tubers,Rice (imported),64,50 KG,aggregate,Wholesale,NGN,30111.33,73.36,2021,,302.295,Rice (All variants)
NGA,2021-06-15,Abia,Oboma Ngwa,Aba,1967,5.15,7.36,cereals and tubers,Rice (local),71,2.7 KG,aggregate,Retail,NGN,1002.83,2.44,2021,,276.13,Rice (All variants)
NGA,2021-06-15,Adamawa,Hong,Mubi,1980,10.27,13.26,cereals and tubers,Maize (white),67,100 KG,aggregate,Wholesale,NGN,23896.67,58.22,2021,,249.965,Maize (All variants)
NGA,2021-06-15,Adamawa,Hong,Mubi,1980,10.27,13.26,cereals and tubers,Maize (white),67,KG,aggregate,Retail,NGN,223.8,0.55,2021,1.0,223.8,Maize (All variants)
NGA,2021-06-15,Adamawa,Hong,Mubi,1980,10.27,13.26,cereals and tubers,Maize (yellow),136,100 KG,aggregate,Wholesale,NGN,25373.33,61.81,2021,,227.13,Maize (All variants)
NGA,2021-06-15,Adamawa,Hong,Mubi,1980,10.27,13.26,cereals and tubers,Maize (yellow),136,KG,aggregate,Retail,NGN,230.46,0.56,2021,1.0,230.46,Maize (All variants)
NGA,2021-06-15,Adamawa,Hong,Mubi,1980,10.27,13.26,cereals and tubers,Rice (imported),64,2.8 KG,aggregate,Retail,NGN,1307.0,3.18,2021,,206.57333333333335,Rice (All variants)
NGA,2021-06-15,Adamawa,Hong,Mubi,1980,10.27,13.26,cereals and tubers,Rice (local),71,2.7 KG,aggregate,Retail,NGN,1203.0,2.93,2021,,182.68666666666667,Rice (All variants)
NGA,2021-06-15,Borno,Biu,Biu,1968,10.61,12.19,cereals and tubers,Maize (white),67,KG,aggregate,Retail,NGN,158.8,0.39,2021,1.0,158.8,Maize (All variants)
NGA,2021-06-15,Borno,Biu,Biu,1968,10.61,12.19,cereals and tubers,Rice (imported),64,2.8 KG,aggregate,Retail,NGN,1263.67,3.08,2021,,176.46,Rice (All variants)
NGA,2021-06-15,Borno,Biu,Biu,1968,10.61,12.19,cereals and tubers,Rice (imported),64,50 KG,aggregate,Wholesale,NGN,28316.0,68.98,2021,,194.12,Rice (All variants)
NGA,2021-06-15,Borno,Biu,Biu,1968,10.61,12.19,cereals and tubers,Rice (local),71,100 KG,aggregate,Wholesale,NGN,41793.33,101.82,2021,,211.78,Rice (All variants)
NGA,2021-06-15,Borno,Maiduguri,Maiduguri,1979,11.83,13.15,cereals and tubers,Maize (white),67,100 KG,aggregate,Wholesale,NGN,21860.0,53.25,2021,,229.44,Maize (All variants)
NGA,2021-06-15,Borno,Maiduguri,Maiduguri,1979,11.83,13.15,cereals and tubers,Maize (white),67,KG,aggregate,Retail,NGN,247.1,0.6,2021,1.0,247.1,Maize (All variants)
